TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
22,22_267,22_267_008_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,143_86,207_173,neutral,neutral,statement-non-opinion,"You little sweetheart, go away, you’re just like your dad You keep making me worry all day Hurry, eat the apple"
22,22_268,22_268_000_merged,于果,male,young,high,high,low,low,low,home,270_121,302_161,neutral,neutral,"statement-non-opinion, question",Aren’t you going to sleep? Still playing? Can you hear me when I talk to you? It’s so late and you’re still not asleep
22,22_268,22_268_003_merged,夏天,male,children,low,high,high,high,high,home,416_226,468_286,neutral,neutral,statement-non-opinion,This is what your dad asked me to give you
22,22_268,22_268_004_merged,于果,male,young,high,high,low,low,low,home,187_149,243_219,neutral,neutral,question,What is it?
22,22_268,22_268_005_merged,夏天,male,children,low,high,high,high,high,home,377_183,432_246,neutral,neutral,statement-non-opinion,"Your dad said you’re in trouble, the money in here You can use it for now"
22,22_268,22_268_007_merged,于果,male,young,high,high,low,low,low,home,1_2,162_281,neutral,neutral,"statement-non-opinion, question","You've been here for a long time, right? I haven’t hosted you well Tell me, what do you want? You can say anything What do you want?"
22,22_269,22_269_000_merged,夏天,male,children,low,high,high,high,high,home,406_114,568_293,neutral,neutral,answer,No
22,22_269,22_269_001_merged,于果,male,young,high,high,low,low,low,home,190_85,369_299,neutral,neutral,"statement-non-opinion, question","You little brat don’t want anything? Don’t you want something you like? For example, food, drinks, toys, or something You can just say it"
22,22_269,22_269_005_merged,夏天,male,children,low,high,high,high,high,home,476_99,630_292,neutral,neutral,statement-non-opinion,I don’t want food
22,22_269,22_269_006_merged,于果,male,young,high,high,low,low,low,home,171_99,342_317,neutral,neutral,question,Don’t you want anything?
22,22_269,22_269_007_merged,夏天,male,children,low,high,high,high,high,home,472_114,616_288,neutral,neutral,statement-non-opinion,"Hmm, I want to go somewhere"
22,22_269,22_269_008_merged,于果,male,young,high,high,low,low,low,home,180_115,356_322,neutral,neutral,question,Go somewhere
22,22_270,22_270_000_merged,夏天,male,children,low,high,high,high,high,home,51_181,95_240,neutral,neutral,"statement-non-opinion, question",It’s so beautiful Whose is this?
22,22_270,22_270_002_merged,于果,male,young,high,high,low,low,low,home,320_80,367_138,neutral,neutral,"statement-non-opinion, statement-opinion","A child raised on milk knows what's good. This car, I made it."
22,22_270,22_270_004_merged,夏天,male,children,low,high,high,high,high,home,219_213,266_270,neutral,neutral,"statement-non-opinion, question",That's impressive. Can I tell Jerry and Mike?
22,22_270,22_270_006_merged,于果,male,young,high,high,low,low,low,home,0_0,0_0,neutral,neutral,question,Who's this?
22,22_270,22_270_007_merged,夏天,male,children,low,high,high,high,high,home,0_0,0_0,neutral,neutral,answer,He's my best friend from America.
22,22_271,22_271_000_merged,于果,male,young,high,high,low,low,low,home,260_43,447_273,neutral,neutral,statement-non-opinion,"Maybe don't tell my American friends. They would idolize you blindly. Besides, I haven't finished this car yet. I'm still missing one crucial thing."
22,22_271,22_271_004_merged,夏天,male,children,low,high,high,high,high,home,0_0,0_0,neutral,neutral,question,What is it?
22,22_271,22_271_005_merged,于果,male,young,high,high,low,low,low,home,0_0,0_0,neutral,neutral,answer,A car computer.
22,22_271,22_271_006_merged,夏天,male,children,low,high,high,high,high,home,0_0,0_0,neutral,neutral,question,What about the car computer?
22,22_271,22_271_007_merged,于果,male,young,high,high,low,low,low,home,287_75,447_290,neutral,neutral,statement-non-opinion,I can't afford it.
22,22_272,22_272_000_merged,夏天,male,children,low,high,high,high,high,home,184_122,337_294,neutral,neutral,question,How much does it cost?
22,22_272,22_272_001_merged,于果,male,young,high,high,low,low,low,home,329_106,509_329,neutral,neutral,answer,Almost the price of selling you.
22,22_273,22_273_000_merged,齐大胜,male,young,low,high,high,high,high,home,400_22,517_190,positive,happy,question,"Baby, are you asleep?"
22,22_273,22_273_001_merged,小艾,female,young,low,high,low,high,high,home,0_0,0_0,negative,sadness,answer,Not yet.
22,22_273,22_273_002_merged,齐大胜,male,young,low,high,high,high,high,home,418_42,553_194,positive,happy,"statement-non-opinion, question",I have a bottle of '82 wine here. Let's have a small drink together. To celebrate a brand new life!
22,22_273,22_273_005_merged,小艾,female,young,low,high,low,high,high,home,0_0,0_0,negative,sadness,statement-non-opinion,The door is open.
22,22_274,22_274_000_merged,齐大胜,male,young,low,high,high,high,high,home,387_54,524_217,"positive, negative","happy, worried","statement-non-opinion, question, other","Then I'll come in! Baby. Are you tired? A bit. Drinking some red wine helps with sleep. How's it going? Are you sleeping well here? Isn't my bed pretty comfortable? It's cold. I'll come over to give it to you. Warm up, warm up. ""Do you want me to help you, little baby?"" No, no, no. No, little baby, don't cry. ""I haven't done anything to you, have I?"" I I I I was wrong. ""You say I am a hot-blooded young man."" I have some inappropriate thoughts. That's pretty normal, isn't it? I'm telling you, it's mainly your dad. Your dad said that I have kidney deficiency, right? ""Where do you see that I'm lacking? I'm already overflowing like this!"" Your dad said I have a bad reputation. ""I mean, who would believe that if I said it, right?"" I, I, I, I'm begging you. Don't cry anymore. I was wrong. I was really wrong. I won't dare again. If there's a next time, then you can use scissors to help me cut it. ""Can you do it?"" I'm begging you, stop crying."
22,22_274,22_274_030_merged,小艾,female,young,low,high,low,high,high,home,269_69,424_245,negative,sadness,statement-non-opinion,"I just miss my dad and mom. You say, if I move out to live here... How lonely they are at home!"
22,22_275,22_275_000_merged,小艾,female,young,low,high,low,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,"I'm done washing. Their family's hot water is heated with gas. ""Dazheng only let me in to wash after checking the temperature after it was all burned."""
22,22_275,22_275_003_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,neutral,neutral,question,Did you wear the pajamas?
22,22_275,22_275_004_merged,小艾,female,young,low,high,low,high,high,home,504_113,567_196,neutral,neutral,answer,"I wore them, and they are really warm Don't worry"
22,22_275,22_275_006_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,neutral,neutral,question,What about the socks? Did you wear the socks?
22,22_275,22_275_007_merged,小艾,female,young,low,high,low,high,high,home,464_54,559_189,neutral,neutral,"answer, command","Uh, I wore socks Socks"
22,22_276,22_276_000_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,neutral,neutral,question,Did you drink milk?
22,22_276,22_276_001_merged,小艾,female,young,low,high,low,high,high,home,519_88,583_176,neutral,neutral,statement-non-opinion,"I forgot to buy milk today But it's okay, Dasheng said He will buy me soy milk and oil sticks first thing tomorrow morning"
22,22_276,22_276_004_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,negative,worried,statement-non-opinion,"Oh, then I should deliver it to you now"
22,22_276,22_276_005_merged,小艾,female,young,low,high,low,high,high,home,0_0,0_0,negative,fear,reject,"Really, you don't have to, really"
22,22_276,22_276_006_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,neutral,neutral,"statement-non-opinion, disagreement","No way, your dad is worried I must deliver it to you"
22,22_276,22_276_008_merged,小艾,female,young,low,high,low,high,high,home,389_74,516_270,"neutral, negative","depress, neutral","conventional-closing, statement-non-opinion, acknowledge","Okay then Well, let's not talk about it for now Dasheng is so tired he can't take it anymore"
22,22_277,22_277_000_merged,齐大胜,male,young,low,high,high,high,high,home,186_80,287_209,neutral,neutral,question,What did you say to your aunt?
22,22_277,22_277_001_merged,小艾,female,young,low,high,low,high,high,home,463_50,550_180,negative,worried,statement-non-opinion,"If I'm honest with you Don't get mad, okay? Go ahead My mom is going to bring me milk"
22,22_277,22_277_004_merged,齐大胜,male,young,low,high,high,high,high,home,0_0,0_0,negative,astonished,question,Because I always get a stomachache when I drink soy milk
22,22_277,22_277_005_merged,小艾,female,young,low,high,low,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,"Right now, yeah Look, look, look Look, look, look at you, I told you not to get mad"
22,22_277,22_277_008_merged,齐大胜,male,young,low,high,high,high,high,home,316_74,498_302,neutral,neutral,statement-non-opinion,Isn't my mom just worried about me? Your mom is worried about you
22,22_278,22_278_000_merged,小艾,female,young,low,high,low,high,high,home,342_59,480_259,neutral,neutral,question,I'm worried about your mom
22,22_278,22_278_001_merged,齐大胜,male,young,low,high,high,high,high,home,272_53,368_188,neutral,neutral,"statement-non-opinion, question","You see, you're still mad, aren't you? I'm really not mad"
22,22_278,22_278_003_merged,小艾,female,young,low,high,low,high,high,home,556_69,676_235,neutral,neutral,statement-non-opinion,Then should I take you back? I know
22,22_278,22_278_005_merged,齐大胜,male,young,low,high,high,high,high,home,255_82,435_325,neutral,neutral,statement-non-opinion,I'm really not angry I'm just tired
22,22_279,22_279_000_merged,姗姗,female,young,low,high,low,high,high,home,500_68,578_183,neutral,neutral,"statement-non-opinion, question",If I hadn't called you Wouldn't you have stopped contacting me?
22,22_279,22_279_002_merged,于果,male,young,high,high,low,low,low,office,415_41,573_259,neutral,neutral,"statement-non-opinion, answer","No, no No, no, I've just been too busy lately Busy to the point where I'm almost dizzy I just took out my phone wanting to send you a message Didn't you just call me?"
22,22_279,22_279_007_merged,姗姗,female,young,low,high,low,high,high,home,476_62,558_185,neutral,neutral,statement-non-opinion,Who would believe that?
22,22_279,22_279_008_merged,于果,male,young,high,high,low,low,low,office,385_31,522_194,neutral,neutral,statement-non-opinion,"Really, I've already drafted the message Let me read it to you Baby, where are you? I miss you so much"
22,22_280,22_280_000_merged,姗姗,female,young,low,high,low,high,high,office,0_0,0_0,positive,relaxed,question,Is that true?
22,22_280,22_280_001_merged,于果,male,young,high,high,low,low,low,office,0_0,0_0,neutral,neutral,"statement-non-opinion, question, answer","Really, there's a deity three feet above the ground Below there's the land god Above there's Jesus Christ Could I possibly lie to you?"
22,22_280,22_280_005_merged,姗姗,female,young,low,high,low,high,high,home,418_84,534_233,neutral,neutral,statement-non-opinion,Your god sounds quite international
22,22_280,22_280_006_merged,于果,male,young,high,high,low,low,low,office,451_43,594_217,neutral,neutral,"statement-non-opinion, question","Must worship some foreign deities You're saying I'm unsophisticated the way I am Oh, by the way How are Mom and Dad? I'll treat them to a meal"
22,22_281,22_281_000_merged,姗姗,female,young,low,high,low,high,high,home,399_48,558_207,neutral,neutral,statement-non-opinion,Do you still remember my parents? No need This time they only stayed in Beijing for two days and have already left
22,22_281,22_281_003_merged,于果,male,young,high,high,low,low,low,office,409_43,581_263,neutral,neutral,"statement-non-opinion, question","Then next time, next time I will treat them to something nice Let me make it up to you first I'll treat you to a pizza"
22,22_281,22_281_006_merged,姗姗,female,young,low,high,low,high,high,home,364_62,542_330,neutral,neutral,"statement-non-opinion, statement-opinion","You treating me? Forget it You're so poor, I'll treat you instead By the way, I have an important matter to discuss with you"
22,22_281,22_281_009_merged,于果,male,young,high,high,low,low,low,office,397_49,571_280,neutral,neutral,question,"You’re not going to bring up marriage again, are you?"
22,22_282,22_282_000_merged,姗姗,female,young,low,high,low,high,high,home,386_37,573_308,neutral,neutral,statement-non-opinion,Let’s talk when we meet
22,22_282,22_282_001_merged,于果,male,young,high,high,low,low,low,office,402_47,566_267,neutral,neutral,acknowledge,"Oh, okay"
22,22_283,22_283_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,271_63,390_239,neutral,neutral,question,What is this?
22,22_283,22_283_001_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,"Didn't I ask you to lend me some money before? I have a little bit now, so I'm paying you back"
22,22_283,22_283_003_merged,姗姗,female,young,low,high,low,high,high,restaurant,272_70,388_234,negative,worried,"statement-non-opinion, question","Ah, what do you mean? Have I ever mentioned money to you?"
22,22_283,22_283_005_merged,于果,male,young,high,high,low,low,low,restaurant,442_60,575_240,neutral,neutral,statement-non-opinion,"You guys, the rich second generation, are so hard to please For others, getting paid back is a particularly joyful thing Why are you not happy about it?"
22,22_283,22_283_008_merged,姗姗,female,young,low,high,low,high,high,restaurant,281_66,393_235,negative,worried,statement-non-opinion,It just feels like you want to settle the score with me
22,22_283,22_283_009_merged,于果,male,young,high,high,low,low,low,restaurant,395_79,529_261,neutral,neutral,"statement-non-opinion, statement-opinion",What score do we have to settle? I just feel like a big man spending a woman's money That's not appropriate That's unacceptable
22,22_284,22_284_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,262_55,381_221,negative,worried,"statement-non-opinion, question","Uncle, what happened to you recently? You seem to have changed a lot"
22,22_284,22_284_002_merged,于果,male,young,high,high,low,low,low,restaurant,143_84,272_250,neutral,neutral,question,Have I changed?
22,22_285,22_285_000_merged,于果,male,young,high,high,low,low,low,restaurant,621_2,788_215,neutral,neutral,statement-non-opinion,"Actually, I do feel like I’ve changed a little bit recently I went for a paternity test last week"
22,22_285,22_285_002_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,question,And then?
22,22_285,22_285_003_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,The result is that all the samples are father-son relationships
22,22_286,22_286_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,question,And then?
22,22_286,22_286_001_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,negative,astonished,question,"What else is there, summer is my son."
22,22_286,22_286_002_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,He was originally your son.
22,22_287,22_287_000_merged,于果,male,young,high,high,low,low,low,restaurant,365_68,548_335,neutral,neutral,"statement-non-opinion, question","That's your outsider's perspective. You, like us involved parties, he actually doesn't think that way. Do you understand?"
22,22_287,22_287_003_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,question,Then?
22,22_287,22_287_004_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,"negative, neutral","worried, neutral","statement-opinion, statement-non-opinion, question","I am 28 years old this year. In 2012, I wasn't waiting for the end of the world. I was waiting for a son. You know this matter was like a thunderbolt to me. Do you understand? His arrival shattered my world into pieces. Do you understand?"
22,22_288,22_288_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,question,Then?
22,22_288,22_288_001_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,"After he shattered this world, I finally saw what was in my world. There are family, friends, colleagues. Of course, there's you, the good and the bad. Most importantly, my world has summer."
22,22_289,22_289_000_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,"statement-non-opinion, question","Let me put it this way. I didn't know many years ago there was a girl on the other side of the world pregnant with me. I didn't even know she gave birth to this child. I didn't experience being with her during the pregnancy. I didn't see the process of her giving birth. I never experienced the first time, I mean, I didn’t experience all the firsts of summer. Do you understand? I never saw him. I didn’t see him cry for the first time. I didn't see his first tooth. I never changed his diaper. I haven't played ball with him I certainly haven't hit him when he made mistakes I haven't experienced any of this How can I just consider myself a dad?"
22,22_289,22_289_016_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,question,And then?
22,22_289,22_289_017_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,negative,depress,"statement-non-opinion, question","Then, when I looked at that, that appraisal result I was thinking that this child's blood is mine and Yu Guo's Just like how you have your parents' blood This kind of relationship, I've said so much Did you understand?"
22,22_289,22_289_022_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,neutral,neutral,answer,"I don't understand, really don't understand"
22,22_289,22_289_023_merged,于果,male,young,high,high,low,low,low,restaurant,517_128,585_217,neutral,neutral,acknowledge,That's okay
22,22_290,22_290_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,175_133,234_214,neutral,neutral,statement-non-opinion,"After talking about your stuff for so long, it's time to talk about my stuff"
22,22_290,22_290_001_merged,于果,male,young,high,high,low,low,low,restaurant,466_147,532_238,neutral,neutral,question,What do you have?
22,22_290,22_290_002_merged,姗姗,female,young,low,high,low,high,high,restaurant,207_140,276_221,neutral,neutral,question,Do you remember that Winnie guy I had a drinking contest with last time?
22,22_290,22_290_003_merged,于果,male,young,high,high,low,low,low,restaurant,470_147,532_236,neutral,neutral,answer,I remember
22,22_290,22_290_004_merged,姗姗,female,young,low,high,low,high,high,restaurant,222_62,335_235,neutral,neutral,statement-non-opinion,"They started a project They said they want to find three models to train in France If the results are good, they can sign with an agency over there"
22,22_290,22_290_007_merged,于果,male,young,high,high,low,low,low,restaurant,597_47,770_201,"neutral, negative","astonished, neutral","statement-non-opinion, question",That's a good thing Are you going?
22,22_291,22_291_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,202_59,319_221,neutral,neutral,"statement-non-opinion, statement-opinion","Well, it's not decided yet But I think it should be soon Because he has a pretty good impression of me"
22,22_291,22_291_003_merged,于果,male,young,high,high,low,low,low,restaurant,404_79,547_270,neutral,neutral,"statement-non-opinion, question, agreement",Right If he had a bad impression of you Then wouldn't I have drunk with him for nothing?
22,22_291,22_291_006_merged,姗姗,female,young,low,high,low,high,high,restaurant,227_66,335_229,neutral,neutral,statement-non-opinion,I want to hear your opinion
22,22_291,22_291_007_merged,于果,male,young,high,high,low,low,low,restaurant,388_113,540_291,neutral,neutral,statement-opinion,"My opinion is to go, you must go"
22,22_291,22_291_008_merged,姗姗,female,young,low,high,low,high,high,restaurant,221_63,322_225,neutral,neutral,statement-non-opinion,But when my parents came last time I told him about the two of us getting married Then my dad's meaning is that if I want to marry you I should become a full-time housewife and give up my career And then have a little baby
22,22_291,22_291_013_merged,于果,male,young,high,high,low,low,low,restaurant,388_88,529_283,negative,anger,"statement-opinion, question","You must not give up anything for me, it’s not worth it, that's your career Do you understand? You, you don’t want to be, what is it called, a model? If you don’t go, how will you become a model?"
22,22_292,22_292_000_merged,姗姗,female,young,low,high,low,high,high,restaurant,0_0,0_0,negative,worried,statement-non-opinion,But my dad said My mom gave up her career for him That’s why they both have their achievements now
22,22_292,22_292_003_merged,于果,male,young,high,high,low,low,low,restaurant,415_74,549_261,negative,"anger, worried","statement-non-opinion, statement-opinion, question","That's your dad and mom, they're so great I’m so small Besides, do you know how painful it is to have a baby? Pregnancy lasts for ten months Look at those pregnant women, they’re just throwing up wherever they go You say you can handle it, I don’t believe it Your career is modeling After you have the baby, there’s no way for you to come back and do it Your belly will have all the wrinkles How will you wear those pretty clothes? The important thing is that right now it’s the height of your career You can’t just say give up and give up That model thing is still hanging high You have to compete against her This is your life goal Your dad and mom brought you into this world to give me, to have a baby What if they find out about this? Of course They wouldn’t say anything I think it’s not good this way Did you understand?"
22,22_293,22_293_000_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,"positive, neutral","happy, neutral","appreciation, interjection, question","What are you doing? Oh my You did it well Not bad, come on"
22,22_293,22_293_004_merged,夏天,male,children,low,high,high,high,high,restaurant,177_193,268_311,neutral,neutral,statement-non-opinion,Slow down
22,22_293,22_293_005_merged,于果,male,young,high,high,low,low,low,restaurant,339_105,420_219,neutral,neutral,"statement-non-opinion, command","I'm being slow, you don't move, don't move Don't move"
22,22_294,22_294_000_merged,夏天,male,children,low,high,high,high,high,restaurant,0_0,0_0,negative,worried,statement-non-opinion,Be careful
22,22_294,22_294_001_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,"I'm being careful Look ahead, look ahead, there are stairs"
22,22_294,22_294_003_merged,夏天,male,children,low,high,high,high,high,restaurant,335_143,384_201,neutral,neutral,statement-non-opinion,Don't ruin my work
22,22_295,22_295_000_merged,于果,male,young,high,high,low,low,low,restaurant,470_66,506_127,neutral,neutral,statement-non-opinion,"What are you talking about? Come, come, come, put it here"
22,22_295,22_295_001_merged,夏天,male,children,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,question,"Hey, where's Shanshan?"
22,22_295,22_295_002_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,answer,Left
22,22_296,22_296_000_merged,夏天,male,children,low,high,high,high,high,restaurant,0_0,0_0,negative,worried,question,Did I make her angry and leave?
22,22_296,22_296_001_merged,于果,male,young,high,high,low,low,low,restaurant,0_0,0_0,neutral,neutral,question,By me
22,22_296,22_296_002_merged,夏天,male,children,low,high,high,high,high,restaurant,199_112,197_112,negative,worried,question,Should I call her then?
22,22_296,22_296_003_merged,于果,male,young,high,high,low,low,low,restaurant,379_86,551_320,"neutral, negative","sadness, neutral","statement-opinion, question, statement-non-opinion",Call her for what? Women shouldn’t be spoiled Let’s start Go in
22,22_297,22_297_000_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,Girls should eat more fish It's good for the skin
22,22_297,22_297_002_merged,李三妹,female,young,low,high,high,high,high,restaurant,212_84,317_199,neutral,neutral,"statement-non-opinion, question",Eating like this every day Makes you picky about food You're saying what if you go back to America in the future? What if my standards go up and I can't go back?
22,22_297,22_297_006_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,524_6,697_184,neutral,neutral,statement-opinion,"That’s easy, just come back to America with me. But I feel like your mom isn't really in favor of us being together"
22,22_297,22_297_008_merged,李三妹,female,young,low,high,high,high,high,restaurant,163_107,320_314,neutral,neutral,statement-non-opinion,She indeed has some rejection towards you
22,22_297,22_297_009_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,473_62,583_217,neutral,neutral,"statement-non-opinion, question",My intuition is correct But why
22,22_298,22_298_000_merged,李三妹,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,Why Because she thinks that a girl as ordinary as me Should find an ordinary man Like my dad You are too outstanding You are not worthy of you Afraid of me getting hurt
22,22_298,22_298_007_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,438_69,553_223,neutral,neutral,statement-opinion,How strange is that thought You are also very outstanding
22,22_298,22_298_009_merged,李三妹,female,young,low,high,high,high,high,restaurant,214_82,326_225,neutral,neutral,statement-non-opinion,"She doesn't think so, in her eyes there’s only one perfect man That’s my brother"
22,22_298,22_298_011_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,0_0,0_0,negative,worried,question,So what do you think?
22,22_298,22_298_012_merged,李三妹,female,young,low,high,high,high,high,restaurant,216_103,325_236,neutral,neutral,"conventional-closing, question",What do I think I’ll go to the bathroom first
22,22_299,22_299_000_merged,李三妹,female,young,low,high,high,high,high,restaurant,538_125,614_228,negative,anger,statement-opinion,Old rogue
22,22_299,22_299_001_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,205_49,301_175,neutral,neutral,question,Who?
22,22_299,22_299_002_merged,李三妹,female,young,low,high,high,high,high,restaurant,479_148,563_257,negative,anger,"statement-non-opinion, question",Who else? That old man who just held my mom’s hand in front of me
22,22_299,22_299_004_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,171_34,260_159,neutral,neutral,"statement-non-opinion, statement-opinion, question",Your mom is single That person is also single They are into free love How does that make him a rogue?
22,22_299,22_299_008_merged,李三妹,female,young,low,high,high,high,high,restaurant,484_119,556_214,negative,anger,"statement-non-opinion, question",What free love Old man Have you ever seen an old man of such age wearing a red scarf?
22,22_299,22_299_011_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,337_47,412_153,neutral,neutral,statement-opinion,"Maybe he dresses flamboyantly But getting older and knowing how to dress up is also a manifestation of loving life, right?"
22,22_300,22_300_000_merged,李三妹,female,young,low,high,high,high,high,restaurant,518_96,582_185,negative,anger,"statement-non-opinion, statement-opinion",What loving life? Clearly it's just an old rogue trying to seduce good women Who knows what bad ideas he’s hiding?
22,22_300,22_300_003_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,202_110,355_293,neutral,neutral,statement-opinion,Maybe your mom actually likes his taste
22,22_300,22_300_004_merged,李三妹,female,young,low,high,high,high,high,restaurant,470_114,620_318,negative,anger,"statement-opinion, question","My mom likes this taste Do you know what my dad is like? My dad is very tall, very conservative a very low-key man. Why are you laughing?"
22,22_300,22_300_008_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,227_95,373_293,neutral,neutral,"statement-non-opinion, answer","I'm not I can see it You're just like your mom Deep down, you only want a perfect man"
22,22_300,22_300_012_merged,李三妹,female,young,low,high,high,high,high,restaurant,0_0,0_0,negative,depress,question,Who?
22,22_300,22_300_013_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,266_77,411_286,neutral,neutral,answer,Your dad! Let me give you some advice
22,22_301,22_301_000_merged,李三妹,female,young,low,high,high,high,high,restaurant,0_0,0_0,negative,anger,statement-non-opinion,Go ahead
22,22_301,22_301_001_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,0_0,0_0,"neutral, negative","depress, neutral","statement-non-opinion, statement-opinion",Let them develop freely Your mom has been through it You should trust her judgment
22,22_301,22_301_004_merged,李三妹,female,young,low,high,high,high,high,restaurant,496_103,571_198,negative,anger,"statement-non-opinion, agreement",Sure If that old guy dares to bully my mom I'll run him over with my motorcycle
22,22_301,22_301_007_merged,泰勒,female,middle-aged,low,low,high,high,high,restaurant,0_0,0_0,neutral,neutral,question,Where to?
22,22_301,22_301_008_merged,李三妹,female,young,low,high,high,high,high,restaurant,0_0,0_0,negative,anger,answer,To the travel agency!
22,22_302,22_302_000_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,negative,worried,apology,"Mr. Li, Mr. Li, Mr. Li, I’m sorry I’m late, I’m late"
22,22_302,22_302_001_merged,李三妹,female,young,low,high,high,high,high,office,457_184,501_244,neutral,neutral,statement-non-opinion,"It's okay After all, there's no business"
22,22_302,22_302_003_merged,齐大胜,male,young,low,high,high,high,high,office,272_124,386_274,negative,worried,"apology, statement-non-opinion, other","Oh, I really apologize I tossed and turned all night yesterday. You say that someone like me, who is an attendance model I didn't get up this morning You say"
22,22_302,22_302_008_merged,李三妹,female,young,low,high,high,high,high,office,0_0,0_0,positive,relaxed,question,What about it The big bad wolf succeeded
22,22_302,22_302_010_merged,齐大胜,male,young,low,high,high,high,high,office,299_69,419_211,negative,depress,statement-non-opinion,Succeeded at what The big bad wolf personally sent Little Red Riding Hood home
22,22_303,22_303_000_merged,李三妹,female,young,low,high,high,high,high,office,205_63,330_214,negative,astonished,question,Sent her home What play are you singing about
22,22_303,22_303_002_merged,齐大胜,male,young,low,high,high,high,high,office,309_29,390_123,negative,depress,"statement-non-opinion, statement-opinion","Oh, you didn't expect that, right I didn't expect it either Not only did he send her home I was also forced to witness a scene of Little Red Riding Hood's family crying bitterly Let me tell you, that scene was shocking So much so that I kept questioning my own withered soul Am I still a big bad wolf"
22,22_303,22_303_009_merged,李三妹,female,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,question,And what’s the conclusion
22,22_303,22_303_010_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,"neutral, negative","depress, neutral",statement-non-opinion,The conclusion is The wolf’s heart hasn’t been extinguished I will continue the fight
22,22_303,22_303_013_merged,李三妹,female,young,low,high,high,high,high,office,251_55,390_249,positive,relaxed,statement-opinion,You’re at best a shepherd dog in wolf's clothing
22,22_304,22_304_000_merged,齐大胜,male,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,"greeting, statement-non-opinion, question, agreement","Mr. Li is insightful Hello, San Sheng Travel Agency What do you need"
22,22_304,22_304_004_merged,李三妹,female,young,low,high,high,high,high,office,272_106,397_284,neutral,neutral,question,Why did they hang up
22,22_304,22_304_005_merged,齐大胜,male,young,low,high,high,high,high,office,263_80,459_310,negative,anger,statement-non-opinion,Asking when our company will go bankrupt Wanting to rent our place
